#a,b,type
:2016-07-04 214730000-0500:1.0,2.05355414034,1
:2016-07-04 214731000-0500:1.0,1.94845382193,1
:2016-07-04 214732000-0500:1.0,2.04305579144,1
:2016-07-04 214733000-0500:1.0,1.94963121468,1
:2016-07-04 214734000-0500:1.0,1.88235016326,1
:2016-07-04 214735000-0500:1.0,1.81487608014,1
:2016-07-04 214736000-0500:1.0,2.16439300295,1
:2016-07-04 214737000-0500:1.0,1.95490237104,1
:2016-07-04 214738000-0500:1.0,2.0234959858,1
:2016-07-04 214739000-0500:1.0,2.0646670432,1
:2016-07-04 214740000-0500:1.0,1.82529284133,1
:2016-07-04 214741000-0500:1.0,2.10894804487,1
:2016-07-04 214742000-0500:1.0,2.02153537791,1
:2016-07-04 214743000-0500:1.0,2.00790006099,1
:2016-07-04 214744000-0500:1.0,2.27366443433,1
:2016-07-04 214745000-0500:1.0,2.25787459757,1
:2016-07-04 214746000-0500:1.0,1.84526523589,1
:2016-07-04 214747000-0500:1.0,2.07371471736,1
:2016-07-04 214748000-0500:1.0,1.90418464471,1
:2016-07-04 214749000-0500:1.0,1.96630782449,1
:2016-07-04 214750000-0500:1.0,2.13535345558,1
:2016-07-04 214751000-0500:1.0,1.7971348513,1
:2016-07-04 214752000-0500:1.0,1.96993026014,1
:2016-07-04 214753000-0500:1.0,1.91806416659,1
:2016-07-04 214754000-0500:1.0,1.93170280965,1
:2016-07-04 214755000-0500:1.0,1.94080641716,1
:2016-07-04 214756000-0500:1.0,2.13016519672,1
:2016-07-04 214757000-0500:1.0,2.02122447724,1
:2016-07-04 214758000-0500:1.0,1.89373294546,1
:2016-07-04 214759000-0500:1.0,2.03684713646,1
:2016-07-04 214800000-0500:1.0,2.06557594047,1
:2016-07-04 214801000-0500:1.0,2.06803119582,1
:2016-07-04 214802000-0500:1.0,1.80410106943,1
:2016-07-04 214803000-0500:1.0,1.911324637,1
:2016-07-04 214804000-0500:1.0,1.87438182393,1
:2016-07-04 214805000-0500:1.0,1.87150355299,1
:2016-07-04 214806000-0500:1.0,2.30424610375,1
:2016-07-04 214807000-0500:1.0,1.99076408208,1
:2016-07-04 214808000-0500:1.0,2.00698887476,1
:2016-07-04 214809000-0500:1.0,1.93496256713,1
:2016-07-04 214810000-0500:1.0,2.15599635599,1
:2016-07-04 214811000-0500:1.0,1.99021064107,1
:2016-07-04 214812000-0500:1.0,1.96917605874,1
:2016-07-04 214813000-0500:1.0,2.04406752069,1
:2016-07-04 214814000-0500:1.0,2.12817306904,1
:2016-07-04 214815000-0500:1.0,2.09098000773,1
:2016-07-04 214816000-0500:1.0,1.9845416254,1
:2016-07-04 214817000-0500:1.0,2.06690625033,1
:2016-07-04 214818000-0500:1.0,2.04119434733,1
:2016-07-04 214819000-0500:1.0,1.87353851434,1
:2016-07-04 214820000-0500:1.0,1.95209873955,1
:2016-07-04 214821000-0500:1.0,2.03258164321,1
:2016-07-04 214822000-0500:1.0,1.92703686893,1
:2016-07-04 214823000-0500:1.0,2.03080316319,1
:2016-07-04 214824000-0500:1.0,1.96174984743,1
:2016-07-04 214825000-0500:1.0,2.02255731295,1
:2016-07-04 214826000-0500:1.0,1.95592028502,1
:2016-07-04 214827000-0500:1.0,1.94671906402,1
:2016-07-04 214828000-0500:1.0,2.14799415381,1
:2016-07-04 214829000-0500:1.0,1.97410250078,1
:2016-07-04 214830000-0500:1.0,2.16263661594,1
:2016-07-04 214831000-0500:1.0,2.09831679404,1
:2016-07-04 214832000-0500:1.0,2.13281880276,1
:2016-07-04 214833000-0500:1.0,2.02510271777,1
:2016-07-04 214834000-0500:1.0,1.87673215982,1
:2016-07-04 214835000-0500:1.0,1.9872863595,1
:2016-07-04 214836000-0500:1.0,1.97545760741,1
:2016-07-04 214837000-0500:1.0,1.87207446414,1
:2016-07-04 214838000-0500:1.0,1.94103825055,1
:2016-07-04 214839000-0500:1.0,1.92998054127,1
:2016-07-04 214840000-0500:1.0,2.08902217968,1
:2016-07-04 214841000-0500:1.0,1.87554235582,1
:2016-07-04 214842000-0500:1.0,2.00308625417,1
:2016-07-04 214843000-0500:1.0,2.01138775911,1
:2016-07-04 214844000-0500:1.0,1.88307350713,1
:2016-07-04 214845000-0500:1.0,1.95380897686,1
:2016-07-04 214846000-0500:1.0,2.11853594055,1
:2016-07-04 214847000-0500:1.0,2.03474787918,1
:2016-07-04 214848000-0500:1.0,1.94802664726,1
:2016-07-04 214849000-0500:1.0,2.1179775109,1
:2016-07-04 214850000-0500:1.0,2.04230193525,1
:2016-07-04 214851000-0500:1.0,1.90305380469,1
:2016-07-04 214852000-0500:1.0,2.18979485051,1
:2016-07-04 214853000-0500:1.0,1.95978303578,1
:2016-07-04 214854000-0500:1.0,1.95925810349,1
:2016-07-04 214855000-0500:1.0,2.03898694081,1
:2016-07-04 214856000-0500:1.0,2.13432418035,1
:2016-07-04 214857000-0500:1.0,2.03300531135,1
:2016-07-04 214858000-0500:1.0,2.04842837949,1
:2016-07-04 214859000-0500:1.0,2.08083801273,1
:2016-07-04 214900000-0500:1.0,2.08017902286,1
:2016-07-04 214901000-0500:1.0,1.75410050715,1
:2016-07-04 214902000-0500:1.0,1.91425826761,1
:2016-07-04 214903000-0500:1.0,1.96039691123,1
:2016-07-04 214904000-0500:1.0,1.98930781816,1
:2016-07-04 214905000-0500:1.0,2.06660100444,1
:2016-07-04 214906000-0500:1.0,2.11225549694,1
:2016-07-04 214907000-0500:1.0,2.11607260297,1
:2016-07-04 214908000-0500:1.0,1.964745553,1
:2016-07-04 214909000-0500:1.0,1.94298716362,1
:2016-07-04 214910000-0500:1.0,2.03360051248,1
:2016-07-04 214911000-0500:1.0,1.87142032821,1
:2016-07-04 214912000-0500:1.0,2.01497089663,1
:2016-07-04 214913000-0500:1.0,1.97760342307,1
:2016-07-04 214914000-0500:1.0,1.92281727619,1
:2016-07-04 214915000-0500:1.0,1.95949854154,1
:2016-07-04 214916000-0500:1.0,1.89985633966,1
:2016-07-04 214917000-0500:1.0,1.88802842083,1
:2016-07-04 214918000-0500:1.0,1.91552704211,1
:2016-07-04 214919000-0500:1.0,2.04212380478,1
:2016-07-04 214920000-0500:1.0,1.9075313658,1
:2016-07-04 214921000-0500:1.0,1.82580301867,1
:2016-07-04 214922000-0500:1.0,1.98024879533,1
:2016-07-04 214923000-0500:1.0,2.01342137177,1
:2016-07-04 214924000-0500:1.0,2.07799708977,1
:2016-07-04 214925000-0500:1.0,1.82802417808,1
:2016-07-04 214926000-0500:1.0,2.08790069594,1
:2016-07-04 214927000-0500:1.0,2.02412671978,1
:2016-07-04 214928000-0500:1.0,2.05595258225,1
:2016-07-04 214929000-0500:1.0,1.92191420496,1
:2016-07-04 214930000-0500:1.0,2.20396614984,1
:2016-07-04 214931000-0500:1.0,2.07239041946,1
:2016-07-04 214932000-0500:1.0,1.95047731504,1
:2016-07-04 214933000-0500:1.0,1.88329991416,1
:2016-07-04 214934000-0500:1.0,1.80814026389,1
:2016-07-04 214935000-0500:1.0,2.06395257278,1
:2016-07-04 214936000-0500:1.0,1.96702155532,1
:2016-07-04 214937000-0500:1.0,2.02380044951,1
:2016-07-04 214938000-0500:1.0,1.82019947543,1
:2016-07-04 214939000-0500:1.0,1.9063124348,1
:2016-07-04 214940000-0500:1.0,1.92084607247,1
:2016-07-04 214941000-0500:1.0,2.07405148334,1
:2016-07-04 214942000-0500:1.0,2.03842212609,1
:2016-07-04 214943000-0500:1.0,2.02651491488,1
:2016-07-04 214944000-0500:1.0,1.91928628443,1
:2016-07-04 214945000-0500:1.0,1.88114124733,1
:2016-07-04 214946000-0500:1.0,2.08445254833,1
:2016-07-04 214947000-0500:1.0,1.99704571517,1
:2016-07-04 214948000-0500:1.0,2.02905597253,1
:2016-07-04 214949000-0500:1.0,1.97953296946,1
:2016-07-04 214950000-0500:1.0,2.15344067827,1
:2016-07-04 214951000-0500:1.0,2.00535005512,1
:2016-07-04 214952000-0500:1.0,1.97959227277,1
:2016-07-04 214953000-0500:1.0,1.86165751231,1
:2016-07-04 214954000-0500:1.0,1.9707619656,1
:2016-07-04 214955000-0500:1.0,2.05826840868,1
:2016-07-04 214956000-0500:1.0,1.98337198633,1
:2016-07-04 214957000-0500:1.0,1.98239480893,1
:2016-07-04 214958000-0500:1.0,2.08118687401,1
:2016-07-04 214959000-0500:1.0,1.9515851967,1
:2016-07-04 215000000-0500:1.0,1.96525824737,1
:2016-07-04 215001000-0500:1.0,2.15930562781,1
:2016-07-04 215002000-0500:1.0,1.91590195801,1
:2016-07-04 215003000-0500:1.0,2.21700056385,1
:2016-07-04 215004000-0500:1.0,2.01361015949,1
:2016-07-04 215005000-0500:1.0,1.9279047533,1
:2016-07-04 215006000-0500:1.0,2.05269216132,1
:2016-07-04 215007000-0500:1.0,1.97047293381,1
:2016-07-04 215008000-0500:1.0,2.09625030846,1
:2016-07-04 215009000-0500:1.0,2.00043949949,1
:2016-07-04 215010000-0500:1.0,1.95266581855,1
:2016-07-04 215011000-0500:1.0,1.8899156185,1
:2016-07-04 215012000-0500:1.0,2.01106173331,1
:2016-07-04 215013000-0500:1.0,2.01133239289,1
:2016-07-04 215014000-0500:1.0,1.90148052488,1
:2016-07-04 215015000-0500:1.0,1.94057998327,1
:2016-07-04 215016000-0500:1.0,2.02490346052,1
:2016-07-04 215017000-0500:1.0,1.87794026001,1
:2016-07-04 215018000-0500:1.0,1.85464974671,1
:2016-07-04 215019000-0500:1.0,2.16427694866,1
:2016-07-04 215020000-0500:1.0,2.1639139483,1
:2016-07-04 215021000-0500:1.0,2.12911773773,1
:2016-07-04 215022000-0500:1.0,1.87794027699,1
:2016-07-04 215023000-0500:1.0,1.99745908449,1
:2016-07-04 215024000-0500:1.0,2.17071481521,1
:2016-07-04 215025000-0500:1.0,2.0732521988,1
:2016-07-04 215026000-0500:1.0,1.91184118969,1
:2016-07-04 215027000-0500:1.0,1.83816915047,1
:2016-07-04 215028000-0500:1.0,2.26804179454,1
:2016-07-04 215029000-0500:1.0,2.02518028437,1
:2016-07-04 215030000-0500:1.0,2.01992415389,1
:2016-07-04 215031000-0500:1.0,1.95756415703,1
:2016-07-04 215032000-0500:1.0,1.89932473726,1
:2016-07-04 215033000-0500:1.0,2.02204060016,1
:2016-07-04 215034000-0500:1.0,1.92957704921,1
:2016-07-04 215035000-0500:1.0,2.07210547308,1
:2016-07-04 215036000-0500:1.0,1.83476703372,1
:2016-07-04 215037000-0500:1.0,2.13962896543,1
:2016-07-04 215038000-0500:1.0,2.0883669426,1
:2016-07-04 215039000-0500:1.0,1.80506022411,1
:2016-07-04 215040000-0500:1.0,2.00958437971,1
:2016-07-04 215041000-0500:1.0,2.0334206182,1
:2016-07-04 215042000-0500:1.0,2.00834649641,1
:2016-07-04 215043000-0500:1.0,1.92869950898,1
:2016-07-04 215044000-0500:1.0,2.10254048243,1
:2016-07-04 215045000-0500:1.0,1.96875146169,1
:2016-07-04 215046000-0500:1.0,1.76695135632,1
:2016-07-04 215047000-0500:1.0,2.03380661323,1
:2016-07-04 215048000-0500:1.0,2.05028651136,1
:2016-07-04 215049000-0500:1.0,1.89054782108,1
:2016-07-04 215050000-0500:1.0,2.12258919716,1
:2016-07-04 215051000-0500:1.0,1.91317562789,1
:2016-07-04 215052000-0500:1.0,2.10468021123,1
:2016-07-04 215053000-0500:1.0,2.25800123215,1
:2016-07-04 215054000-0500:1.0,2.0996591898,1
:2016-07-04 215055000-0500:1.0,2.00649512926,1
:2016-07-04 215056000-0500:1.0,2.20740578159,1
:2016-07-04 215057000-0500:1.0,1.79655071547,1
:2016-07-04 215058000-0500:1.0,1.96584658786,1
:2016-07-04 215059000-0500:1.0,2.04515661918,1
:2016-07-04 215100000-0500:1.0,1.91620898654,1
:2016-07-04 215101000-0500:1.0,2.05963045383,1
:2016-07-04 215102000-0500:1.0,2.19961275692,1
:2016-07-04 215103000-0500:1.0,2.05056723915,1
:2016-07-04 215104000-0500:1.0,2.01296795056,1
:2016-07-04 215105000-0500:1.0,1.92189974314,1
:2016-07-04 215106000-0500:1.0,2.10990384085,1
:2016-07-04 215107000-0500:1.0,2.07426747108,1
:2016-07-04 215108000-0500:1.0,1.94368013256,1
:2016-07-04 215109000-0500:1.0,2.00704782141,1
:2016-07-04 215110000-0500:1.0,1.95835913796,1
:2016-07-04 215111000-0500:1.0,2.19124735258,1
:2016-07-04 215112000-0500:1.0,2.05105332899,1
:2016-07-04 215113000-0500:1.0,1.9626627996,1
:2016-07-04 215114000-0500:1.0,2.01005348023,1
:2016-07-04 215115000-0500:1.0,2.13186438295,1
:2016-07-04 215116000-0500:1.0,2.11044505453,1
:2016-07-04 215117000-0500:1.0,2.10808219535,1
:2016-07-04 215118000-0500:1.0,2.01187832834,1
:2016-07-04 215119000-0500:1.0,2.04575590769,1
:2016-07-04 215120000-0500:1.0,2.06815158499,1
:2016-07-04 215121000-0500:1.0,2.12271054586,1
:2016-07-04 215122000-0500:1.0,1.91740141759,1
:2016-07-04 215123000-0500:1.0,1.91112921457,1
:2016-07-04 215124000-0500:1.0,2.2002683691,1
:2016-07-04 215125000-0500:1.0,1.91692673365,1
:2016-07-04 215126000-0500:1.0,1.87041292031,1
:2016-07-04 215127000-0500:1.0,1.95597836058,1
:2016-07-04 215128000-0500:1.0,2.16881708031,1
:2016-07-04 215129000-0500:1.0,1.87993597319,1
:2016-07-04 215130000-0500:1.0,1.88962632126,1
:2016-07-04 215131000-0500:1.0,2.128829713,1
:2016-07-04 215132000-0500:1.0,2.13249932374,1
:2016-07-04 215133000-0500:1.0,1.94704272257,1
:2016-07-04 215134000-0500:1.0,2.09393703775,1
:2016-07-04 215135000-0500:1.0,2.19543620305,1
:2016-07-04 215136000-0500:1.0,1.98456518725,1
:2016-07-04 215137000-0500:1.0,1.91212475459,1
:2016-07-04 215138000-0500:1.0,1.83433813483,1
:2016-07-04 215139000-0500:1.0,2.00428304661,1
:2016-07-04 215140000-0500:1.0,1.81740862741,1
:2016-07-04 215141000-0500:1.0,1.97331442599,1
:2016-07-04 215142000-0500:1.0,1.98325856741,1
:2016-07-04 215143000-0500:1.0,2.06398315895,1
:2016-07-04 215144000-0500:1.0,1.9558799471,1
:2016-07-04 215145000-0500:1.0,1.99124371979,1
:2016-07-04 215146000-0500:1.0,1.94978115771,1
:2016-07-04 215147000-0500:1.0,2.04379712881,1
:2016-07-04 215148000-0500:1.0,2.15516346908,1
:2016-07-04 215149000-0500:1.0,2.02041968261,1
:2016-07-04 215150000-0500:1.0,1.86935049308,1
:2016-07-04 215151000-0500:1.0,1.93973581312,1
:2016-07-04 215152000-0500:1.0,1.97196547542,1
:2016-07-04 215153000-0500:1.0,1.91087103814,1
:2016-07-04 215154000-0500:1.0,1.94619079263,1
:2016-07-04 215155000-0500:1.0,2.01649731848,1
:2016-07-04 215156000-0500:1.0,2.07354771257,1
:2016-07-04 215157000-0500:1.0,1.95439404553,1
:2016-07-04 215158000-0500:1.0,1.97485814279,1
:2016-07-04 215159000-0500:1.0,1.87570612098,1
:2016-07-04 215200000-0500:1.0,2.00116991962,1
:2016-07-04 215201000-0500:1.0,2.04547882939,1
:2016-07-04 215202000-0500:1.0,1.96824192245,1
:2016-07-04 215203000-0500:1.0,1.98595577068,1
:2016-07-04 215204000-0500:1.0,1.98604342699,1
:2016-07-04 215205000-0500:1.0,2.06254601648,1
:2016-07-04 215206000-0500:1.0,1.89875848492,1
:2016-07-04 215207000-0500:1.0,1.92917902671,1
:2016-07-04 215208000-0500:1.0,2.02496032821,1
:2016-07-04 215209000-0500:1.0,2.01370564402,1
:2016-07-04 215210000-0500:1.0,1.87384331493,1
:2016-07-04 215211000-0500:1.0,2.06415130977,1
:2016-07-04 215212000-0500:1.0,2.161868904,1
:2016-07-04 215213000-0500:1.0,2.00966806776,1
:2016-07-04 215214000-0500:1.0,2.03105504818,1
:2016-07-04 215215000-0500:1.0,2.21698931385,1
:2016-07-04 215216000-0500:1.0,2.09049279271,1
:2016-07-04 215217000-0500:1.0,2.00148783717,1
:2016-07-04 215218000-0500:1.0,2.09901625762,1
:2016-07-04 215219000-0500:1.0,1.99074776756,1
:2016-07-04 215220000-0500:1.0,1.91095200961,1
:2016-07-04 215221000-0500:1.0,2.1624234243,1
:2016-07-04 215222000-0500:1.0,2.02382334384,1
:2016-07-04 215223000-0500:1.0,1.95777140253,1
:2016-07-04 215224000-0500:1.0,2.20336316009,1
:2016-07-04 215225000-0500:1.0,1.82716109427,1
:2016-07-04 215226000-0500:1.0,1.9328490474,1
:2016-07-04 215227000-0500:1.0,1.64705526951,1
:2016-07-04 215228000-0500:1.0,2.18281515629,1
:2016-07-04 215229000-0500:1.0,1.96137730091,1
:2016-07-04 215230000-0500:1.0,1.9213104553,1
:2016-07-04 215231000-0500:1.0,2.03793148135,1
:2016-07-04 215232000-0500:1.0,1.8887677952,1
:2016-07-04 215233000-0500:1.0,1.94860983129,1
:2016-07-04 215234000-0500:1.0,1.96688507956,1
:2016-07-04 215235000-0500:1.0,1.99454102025,1
:2016-07-04 215236000-0500:1.0,1.86738329339,1
:2016-07-04 215237000-0500:1.0,1.88967872388,1
:2016-07-04 215238000-0500:1.0,2.04766948091,1
:2016-07-04 215239000-0500:1.0,2.03066393752,1
:2016-07-04 215240000-0500:1.0,2.02029298169,1
:2016-07-04 215241000-0500:1.0,2.0637187721,1
:2016-07-04 215242000-0500:1.0,1.95700453224,1
:2016-07-04 215243000-0500:1.0,2.01323949149,1
:2016-07-04 215244000-0500:1.0,1.91046769528,1
:2016-07-04 215245000-0500:1.0,1.93217912074,1
:2016-07-04 215246000-0500:1.0,2.02085245262,1
:2016-07-04 215247000-0500:1.0,1.95251526318,1
:2016-07-04 215248000-0500:1.0,2.11208360653,1
:2016-07-04 215249000-0500:1.0,2.10214749684,1
:2016-07-04 215250000-0500:1.0,2.21702307947,1
:2016-07-04 215251000-0500:1.0,2.0139677732,1
:2016-07-04 215252000-0500:1.0,2.12519023228,1
:2016-07-04 215253000-0500:1.0,2.00511412621,1
:2016-07-04 215254000-0500:1.0,1.94991591328,1
:2016-07-04 215255000-0500:1.0,1.81414840492,1
:2016-07-04 215256000-0500:1.0,2.02700507177,1
:2016-07-04 215257000-0500:1.0,2.09233316847,1
:2016-07-04 215258000-0500:1.0,2.05585054521,1
:2016-07-04 215259000-0500:1.0,1.82341215414,1
:2016-07-04 215300000-0500:1.0,1.89355972586,1
:2016-07-04 215301000-0500:1.0,1.95360226529,1
:2016-07-04 215302000-0500:1.0,1.98723255586,1
:2016-07-04 215303000-0500:1.0,2.22897943226,1
:2016-07-04 215304000-0500:1.0,1.88160083448,1
:2016-07-04 215305000-0500:1.0,1.82524805472,1
:2016-07-04 215306000-0500:1.0,2.15118769834,1
:2016-07-04 215307000-0500:1.0,2.02948121537,1
:2016-07-04 215308000-0500:1.0,1.88745151876,1
:2016-07-04 215309000-0500:1.0,2.02265532297,1
:2016-07-04 215310000-0500:1.0,1.81679193341,1
:2016-07-04 215311000-0500:1.0,1.87386374161,1
:2016-07-04 215312000-0500:1.0,2.01241717016,1
:2016-07-04 215313000-0500:1.0,2.00947393739,1
:2016-07-04 215314000-0500:1.0,1.90548599952,1
:2016-07-04 215315000-0500:1.0,2.0865743169,1
:2016-07-04 215316000-0500:1.0,2.03415941102,1
:2016-07-04 215317000-0500:1.0,1.94732404501,1
:2016-07-04 215318000-0500:1.0,1.87153600946,1
:2016-07-04 215319000-0500:1.0,2.1245437162,1
:2016-07-04 215320000-0500:1.0,1.87738709455,1
:2016-07-04 215321000-0500:1.0,2.12252970932,1
:2016-07-04 215322000-0500:1.0,1.9840289026,1
:2016-07-04 215323000-0500:1.0,2.02834683041,1
:2016-07-04 215324000-0500:1.0,1.97056450238,1
:2016-07-04 215325000-0500:1.0,1.80836874908,1
:2016-07-04 215326000-0500:1.0,1.89885549016,1
:2016-07-04 215327000-0500:1.0,2.16962672359,1
:2016-07-04 215328000-0500:1.0,1.9654135518,1
:2016-07-04 215329000-0500:1.0,2.08020308052,1
:2016-07-04 215330000-0500:1.0,1.98650193574,1
:2016-07-04 215331000-0500:1.0,2.07894664492,1
:2016-07-04 215332000-0500:1.0,2.00711626515,1
:2016-07-04 215333000-0500:1.0,1.83010196789,1
:2016-07-04 215334000-0500:1.0,1.99698924876,1
:2016-07-04 215335000-0500:1.0,2.07848482244,1
:2016-07-04 215336000-0500:1.0,2.02341809495,1
:2016-07-04 215337000-0500:1.0,2.06733863139,1
:2016-07-04 215338000-0500:1.0,2.18124558697,1
:2016-07-04 215339000-0500:1.0,1.93956851393,1
:2016-07-04 215340000-0500:1.0,1.94533052316,1
:2016-07-04 215341000-0500:1.0,1.80600601239,1
:2016-07-04 215342000-0500:1.0,1.92521445225,1
:2016-07-04 215343000-0500:1.0,2.03388892847,1
:2016-07-04 215344000-0500:1.0,1.93311928777,1
:2016-07-04 215345000-0500:1.0,2.09157310103,1
:2016-07-04 215346000-0500:1.0,2.13032282713,1
:2016-07-04 215347000-0500:1.0,1.87429445227,1
:2016-07-04 215348000-0500:1.0,2.09812981371,1
:2016-07-04 215349000-0500:1.0,2.10316981184,1
:2016-07-04 215350000-0500:1.0,2.01376529268,1
:2016-07-04 215351000-0500:1.0,1.85210315052,1
:2016-07-04 215352000-0500:1.0,2.03368377252,1
:2016-07-04 215353000-0500:1.0,2.14228685741,1
:2016-07-04 215354000-0500:1.0,1.89234812635,1
:2016-07-04 215355000-0500:1.0,1.90874666774,1
:2016-07-04 215356000-0500:1.0,2.02894791031,1
:2016-07-04 215357000-0500:1.0,2.07509234326,1
:2016-07-04 215358000-0500:1.0,2.16379432948,1
:2016-07-04 215359000-0500:1.0,2.10391707226,1
:2016-07-04 215400000-0500:1.0,1.96079907104,1
:2016-07-04 215401000-0500:1.0,2.15917093503,1
:2016-07-04 215402000-0500:1.0,2.12055237826,1
:2016-07-04 215403000-0500:1.0,1.90738028343,1
:2016-07-04 215404000-0500:1.0,2.18228555851,1
:2016-07-04 215405000-0500:1.0,1.93775173798,1
:2016-07-04 215406000-0500:1.0,1.9283977136,1
:2016-07-04 215407000-0500:1.0,1.93871882756,1
:2016-07-04 215408000-0500:1.0,1.979574897,1
:2016-07-04 215409000-0500:1.0,1.83087861429,1
:2016-07-04 215410000-0500:1.0,2.00578986416,1
:2016-07-04 215411000-0500:1.0,2.14438089345,1
:2016-07-04 215412000-0500:1.0,2.02422955361,1
:2016-07-04 215413000-0500:1.0,1.89369148444,1
:2016-07-04 215414000-0500:1.0,2.07058785581,1
:2016-07-04 215415000-0500:1.0,1.94492102281,1
:2016-07-04 215416000-0500:1.0,2.06289688314,1
:2016-07-04 215417000-0500:1.0,1.88096857684,1
:2016-07-04 215418000-0500:1.0,1.98211082964,1
:2016-07-04 215419000-0500:1.0,2.09565488823,1
:2016-07-04 215420000-0500:1.0,1.93455752789,1
:2016-07-04 215421000-0500:1.0,1.7605063209,1
:2016-07-04 215422000-0500:1.0,2.11635804508,1
:2016-07-04 215423000-0500:1.0,2.03961373429,1
:2016-07-04 215424000-0500:1.0,2.14344617078,1
:2016-07-04 215425000-0500:1.0,2.04425454069,1
:2016-07-04 215426000-0500:1.0,2.24117802035,1
:2016-07-04 215427000-0500:1.0,1.96454892391,1
:2016-07-04 215428000-0500:1.0,2.18027180445,1
:2016-07-04 215429000-0500:1.0,2.08327579203,1
:2016-07-04 215430000-0500:1.0,1.937820621,1
:2016-07-04 215431000-0500:1.0,2.20333556036,1
:2016-07-04 215432000-0500:1.0,2.10884167706,1
:2016-07-04 215433000-0500:1.0,2.16976052865,1
:2016-07-04 215434000-0500:1.0,1.96380954778,1
:2016-07-04 215435000-0500:1.0,2.05222609585,1
:2016-07-04 215436000-0500:1.0,2.14632554787,1
:2016-07-04 215437000-0500:1.0,1.94667118286,1
:2016-07-04 215438000-0500:1.0,1.98053695996,1
:2016-07-04 215439000-0500:1.0,1.96415466123,1
:2016-07-04 215440000-0500:1.0,1.97885863156,1
:2016-07-04 215441000-0500:1.0,2.13854608946,1
:2016-07-04 215442000-0500:1.0,2.09638259737,1
:2016-07-04 215443000-0500:1.0,2.05078182858,1
:2016-07-04 215444000-0500:1.0,1.93007028086,1
:2016-07-04 215445000-0500:1.0,1.7857308975,1
:2016-07-04 215446000-0500:1.0,2.00779180399,1
:2016-07-04 215447000-0500:1.0,1.91614963501,1
:2016-07-04 215448000-0500:1.0,2.05201663936,1
:2016-07-04 215449000-0500:1.0,2.01221371005,1
:2016-07-04 215450000-0500:1.0,2.07840902859,1
